file,x,y,w,h
../Imagens/UnetDataset/creme_dental\results_pos\39_predict_resized.png,69,42,80,236
../Imagens/UnetDataset/creme_dental\results_pos\3_predict_resized.png,67,74,61,187
../Imagens/UnetDataset/creme_dental\results_pos\400_predict_resized.png,69,39,59,214
../Imagens/UnetDataset/creme_dental\results_pos\401_predict_resized.png,76,27,58,213
../Imagens/UnetDataset/creme_dental\results_pos\402_predict_resized.png,91,33,70,235
../Imagens/UnetDataset/creme_dental\results_pos\403_predict_resized.png,63,40,86,241
../Imagens/UnetDataset/creme_dental\results_pos\404_predict_resized.png,91,55,65,235
../Imagens/UnetDataset/creme_dental\results_pos\405_predict_resized.png,85,63,53,173
../Imagens/UnetDataset/creme_dental\results_pos\406_predict_resized.png,88,73,53,176
../Imagens/UnetDataset/creme_dental\results_pos\407_predict_resized.png,74,68,53,175
../Imagens/UnetDataset/creme_dental\results_pos\408_predict_resized.png,80,67,62,213
../Imagens/UnetDataset/creme_dental\results_pos\409_predict_resized.png,88,75,54,189
../Imagens/UnetDataset/creme_dental\results_pos\40_predict_resized.png,33,52,87,218
../Imagens/UnetDataset/creme_dental\results_pos\410_predict_resized.png,93,86,50,172
../Imagens/UnetDataset/creme_dental\results_pos\411_predict_resized.png,64,52,95,199
../Imagens/UnetDataset/creme_dental\results_pos\412_predict_resized.png,52,78,86,192
../Imagens/UnetDataset/creme_dental\results_pos\413_predict_resized.png,61,51,90,190
../Imagens/UnetDataset/creme_dental\results_pos\414_predict_resized.png,74,48,64,209
../Imagens/UnetDataset/creme_dental\results_pos\415_predict_resized.png,81,30,70,221
../Imagens/UnetDataset/creme_dental\results_pos\416_predict_resized.png,77,47,60,197
../Imagens/UnetDataset/creme_dental\results_pos\417_predict_resized.png,54,66,84,212
../Imagens/UnetDataset/creme_dental\results_pos\418_predict_resized.png,70,63,87,216
../Imagens/UnetDataset/creme_dental\results_pos\419_predict_resized.png,65,59,84,211
../Imagens/UnetDataset/creme_dental\results_pos\41_predict_resized.png,78,44,81,223
../Imagens/UnetDataset/creme_dental\results_pos\420_predict_resized.png,70,24,72,242
../Imagens/UnetDataset/creme_dental\results_pos\421_predict_resized.png,63,28,113,242
../Imagens/UnetDataset/creme_dental\results_pos\422_predict_resized.png,67,38,70,230
../Imagens/UnetDataset/creme_dental\results_pos\423_predict_resized.png,84,31,70,250
../Imagens/UnetDataset/creme_dental\results_pos\424_predict_resized.png,78,26,74,261
../Imagens/UnetDataset/creme_dental\results_pos\425_predict_resized.png,80,46,71,252
../Imagens/UnetDataset/creme_dental\results_pos\426_predict_resized.png,55,43,63,223
../Imagens/UnetDataset/creme_dental\results_pos\427_predict_resized.png,81,82,53,183
../Imagens/UnetDataset/creme_dental\results_pos\428_predict_resized.png,71,56,57,207
../Imagens/UnetDataset/creme_dental\results_pos\429_predict_resized.png,86,68,53,191
../Imagens/UnetDataset/creme_dental\results_pos\42_predict_resized.png,63,40,77,246
../Imagens/UnetDataset/creme_dental\results_pos\430_predict_resized.png,85,84,54,185
../Imagens/UnetDataset/creme_dental\results_pos\431_predict_resized.png,77,78,55,197
../Imagens/UnetDataset/creme_dental\results_pos\432_predict_resized.png,94,76,59,186
../Imagens/UnetDataset/creme_dental\results_pos\433_predict_resized.png,66,71,59,187
../Imagens/UnetDataset/creme_dental\results_pos\434_predict_resized.png,84,73,62,198
../Imagens/UnetDataset/creme_dental\results_pos\435_predict_resized.png,68,74,60,187
../Imagens/UnetDataset/creme_dental\results_pos\436_predict_resized.png,65,67,66,188
../Imagens/UnetDataset/creme_dental\results_pos\437_predict_resized.png,68,74,69,185
../Imagens/UnetDataset/creme_dental\results_pos\438_predict_resized.png,79,77,50,166
../Imagens/UnetDataset/creme_dental\results_pos\439_predict_resized.png,79,53,54,178
../Imagens/UnetDataset/creme_dental\results_pos\43_predict_resized.png,78,53,76,233
../Imagens/UnetDataset/creme_dental\results_pos\440_predict_resized.png,86,69,56,185
../Imagens/UnetDataset/creme_dental\results_pos\441_predict_resized.png,153,108,58,60
../Imagens/UnetDataset/creme_dental\results_pos\442_predict_resized.png,106,137,31,17
../Imagens/UnetDataset/creme_dental\results_pos\443_predict_resized.png,155,102,53,57
../Imagens/UnetDataset/creme_dental\results_pos\444_predict_resized.png,84,73,82,194
../Imagens/UnetDataset/creme_dental\results_pos\445_predict_resized.png,65,88,78,188
../Imagens/UnetDataset/creme_dental\results_pos\446_predict_resized.png,91,88,69,180
../Imagens/UnetDataset/creme_dental\results_pos\447_predict_resized.png,104,64,56,170
../Imagens/UnetDataset/creme_dental\results_pos\448_predict_resized.png,80,45,62,191
../Imagens/UnetDataset/creme_dental\results_pos\449_predict_resized.png,95,39,61,189
../Imagens/UnetDataset/creme_dental\results_pos\44_predict_resized.png,63,23,77,247
../Imagens/UnetDataset/creme_dental\results_pos\450_predict_resized.png,84,60,53,179
../Imagens/UnetDataset/creme_dental\results_pos\451_predict_resized.png,70,55,55,179
../Imagens/UnetDataset/creme_dental\results_pos\452_predict_resized.png,89,71,54,178
../Imagens/UnetDataset/creme_dental\results_pos\453_predict_resized.png,86,58,61,197
../Imagens/UnetDataset/creme_dental\results_pos\454_predict_resized.png,78,69,64,202
../Imagens/UnetDataset/creme_dental\results_pos\455_predict_resized.png,75,71,60,192
../Imagens/UnetDataset/creme_dental\results_pos\456_predict_resized.png,61,55,65,202
../Imagens/UnetDataset/creme_dental\results_pos\457_predict_resized.png,74,251,12,6
../Imagens/UnetDataset/creme_dental\results_pos\458_predict_resized.png,62,38,82,212
../Imagens/UnetDataset/creme_dental\results_pos\459_predict_resized.png,105,57,64,202
../Imagens/UnetDataset/creme_dental\results_pos\45_predict_resized.png,88,0,73,258
../Imagens/UnetDataset/creme_dental\results_pos\460_predict_resized.png,110,77,54,167
../Imagens/UnetDataset/creme_dental\results_pos\461_predict_resized.png,130,62,57,179
../Imagens/UnetDataset/creme_dental\results_pos\462_predict_resized.png,90,58,46,148
../Imagens/UnetDataset/creme_dental\results_pos\463_predict_resized.png,104,62,48,156
../Imagens/UnetDataset/creme_dental\results_pos\464_predict_resized.png,116,47,50,159
../Imagens/UnetDataset/creme_dental\results_pos\465_predict_resized.png,102,57,64,192
../Imagens/UnetDataset/creme_dental\results_pos\466_predict_resized.png,118,63,56,162
../Imagens/UnetDataset/creme_dental\results_pos\467_predict_resized.png,105,87,49,160
../Imagens/UnetDataset/creme_dental\results_pos\468_predict_resized.png,67,0,97,288
../Imagens/UnetDataset/creme_dental\results_pos\469_predict_resized.png,74,37,82,245
../Imagens/UnetDataset/creme_dental\results_pos\46_predict_resized.png,76,30,75,248
../Imagens/UnetDataset/creme_dental\results_pos\470_predict_resized.png,87,27,92,273
../Imagens/UnetDataset/creme_dental\results_pos\471_predict_resized.png,70,41,79,237
../Imagens/UnetDataset/creme_dental\results_pos\472_predict_resized.png,33,52,87,218
../Imagens/UnetDataset/creme_dental\results_pos\473_predict_resized.png,78,44,81,223
../Imagens/UnetDataset/creme_dental\results_pos\474_predict_resized.png,65,41,74,244
../Imagens/UnetDataset/creme_dental\results_pos\475_predict_resized.png,81,53,72,230
../Imagens/UnetDataset/creme_dental\results_pos\476_predict_resized.png,65,24,75,244
../Imagens/UnetDataset/creme_dental\results_pos\477_predict_resized.png,88,0,73,258
../Imagens/UnetDataset/creme_dental\results_pos\478_predict_resized.png,76,30,75,248
../Imagens/UnetDataset/creme_dental\results_pos\479_predict_resized.png,82,28,73,239
../Imagens/UnetDataset/creme_dental\results_pos\47_predict_resized.png,82,28,73,239
../Imagens/UnetDataset/creme_dental\results_pos\480_predict_resized.png,79,37,67,211
../Imagens/UnetDataset/creme_dental\results_pos\481_predict_resized.png,83,61,72,210
../Imagens/UnetDataset/creme_dental\results_pos\482_predict_resized.png,89,52,69,200
../Imagens/UnetDataset/creme_dental\results_pos\483_predict_resized.png,85,13,69,234
../Imagens/UnetDataset/creme_dental\results_pos\484_predict_resized.png,70,25,70,227
../Imagens/UnetDataset/creme_dental\results_pos\485_predict_resized.png,72,45,66,219
../Imagens/UnetDataset/creme_dental\results_pos\486_predict_resized.png,60,25,84,295
../Imagens/UnetDataset/creme_dental\results_pos\487_predict_resized.png,78,53,78,251
../Imagens/UnetDataset/creme_dental\results_pos\488_predict_resized.png,58,35,83,272
../Imagens/UnetDataset/creme_dental\results_pos\489_predict_resized.png,62,65,71,216
../Imagens/UnetDataset/creme_dental\results_pos\48_predict_resized.png,77,37,69,211
../Imagens/UnetDataset/creme_dental\results_pos\490_predict_resized.png,56,40,79,232
../Imagens/UnetDataset/creme_dental\results_pos\491_predict_resized.png,71,64,66,211
../Imagens/UnetDataset/creme_dental\results_pos\492_predict_resized.png,66,40,82,243
../Imagens/UnetDataset/creme_dental\results_pos\493_predict_resized.png,75,33,67,215
../Imagens/UnetDataset/creme_dental\results_pos\494_predict_resized.png,64,67,83,235
../Imagens/UnetDataset/creme_dental\results_pos\495_predict_resized.png,75,75,63,208
../Imagens/UnetDataset/creme_dental\results_pos\496_predict_resized.png,79,48,71,231
../Imagens/UnetDataset/creme_dental\results_pos\497_predict_resized.png,83,71,67,212
../Imagens/UnetDataset/creme_dental\results_pos\498_predict_resized.png,75,57,77,209
../Imagens/UnetDataset/creme_dental\results_pos\499_predict_resized.png,61,70,79,200
../Imagens/UnetDataset/creme_dental\results_pos\49_predict_resized.png,81,61,74,210
../Imagens/UnetDataset/creme_dental\results_pos\4_predict_resized.png,64,67,67,188
../Imagens/UnetDataset/creme_dental\results_pos\500_predict_resized.png,72,71,77,201
../Imagens/UnetDataset/creme_dental\results_pos\501_predict_resized.png,68,40,79,253
../Imagens/UnetDataset/creme_dental\results_pos\502_predict_resized.png,77,46,75,243
../Imagens/UnetDataset/creme_dental\results_pos\503_predict_resized.png,51,15,85,279
../Imagens/UnetDataset/creme_dental\results_pos\504_predict_resized.png,71,43,76,258
../Imagens/UnetDataset/creme_dental\results_pos\505_predict_resized.png,87,47,65,229
../Imagens/UnetDataset/creme_dental\results_pos\506_predict_resized.png,68,16,71,253
../Imagens/UnetDataset/creme_dental\results_pos\507_predict_resized.png,82,25,63,238
../Imagens/UnetDataset/creme_dental\results_pos\508_predict_resized.png,69,40,59,214
../Imagens/UnetDataset/creme_dental\results_pos\509_predict_resized.png,76,27,58,213
../Imagens/UnetDataset/creme_dental\results_pos\50_predict_resized.png,88,52,70,200
../Imagens/UnetDataset/creme_dental\results_pos\510_predict_resized.png,91,35,70,212
../Imagens/UnetDataset/creme_dental\results_pos\511_predict_resized.png,63,41,86,241
../Imagens/UnetDataset/creme_dental\results_pos\512_predict_resized.png,92,56,64,216
../Imagens/UnetDataset/creme_dental\results_pos\513_predict_resized.png,85,63,53,174
../Imagens/UnetDataset/creme_dental\results_pos\514_predict_resized.png,88,73,53,176
../Imagens/UnetDataset/creme_dental\results_pos\515_predict_resized.png,74,69,53,174
../Imagens/UnetDataset/creme_dental\results_pos\516_predict_resized.png,80,67,62,213
../Imagens/UnetDataset/creme_dental\results_pos\517_predict_resized.png,88,77,54,187
../Imagens/UnetDataset/creme_dental\results_pos\518_predict_resized.png,93,87,50,171
../Imagens/UnetDataset/creme_dental\results_pos\519_predict_resized.png,64,53,95,198
../Imagens/UnetDataset/creme_dental\results_pos\51_predict_resized.png,84,14,70,234
../Imagens/UnetDataset/creme_dental\results_pos\520_predict_resized.png,52,79,86,191
../Imagens/UnetDataset/creme_dental\results_pos\521_predict_resized.png,62,52,90,189
../Imagens/UnetDataset/creme_dental\results_pos\522_predict_resized.png,74,48,64,209
../Imagens/UnetDataset/creme_dental\results_pos\523_predict_resized.png,81,30,70,222
../Imagens/UnetDataset/creme_dental\results_pos\524_predict_resized.png,77,47,60,197
../Imagens/UnetDataset/creme_dental\results_pos\525_predict_resized.png,54,66,84,212
../Imagens/UnetDataset/creme_dental\results_pos\526_predict_resized.png,70,63,87,216
../Imagens/UnetDataset/creme_dental\results_pos\527_predict_resized.png,65,59,84,212
../Imagens/UnetDataset/creme_dental\results_pos\528_predict_resized.png,71,24,71,242
../Imagens/UnetDataset/creme_dental\results_pos\529_predict_resized.png,63,28,114,242
../Imagens/UnetDataset/creme_dental\results_pos\52_predict_resized.png,70,25,70,228
../Imagens/UnetDataset/creme_dental\results_pos\530_predict_resized.png,67,39,70,230
../Imagens/UnetDataset/creme_dental\results_pos\531_predict_resized.png,84,32,70,249
../Imagens/UnetDataset/creme_dental\results_pos\532_predict_resized.png,79,27,73,260
../Imagens/UnetDataset/creme_dental\results_pos\533_predict_resized.png,80,46,71,253
../Imagens/UnetDataset/creme_dental\results_pos\534_predict_resized.png,55,43,64,223
../Imagens/UnetDataset/creme_dental\results_pos\535_predict_resized.png,81,82,53,184
../Imagens/UnetDataset/creme_dental\results_pos\536_predict_resized.png,71,56,57,207
../Imagens/UnetDataset/creme_dental\results_pos\537_predict_resized.png,86,69,53,190
../Imagens/UnetDataset/creme_dental\results_pos\538_predict_resized.png,86,85,53,184
../Imagens/UnetDataset/creme_dental\results_pos\539_predict_resized.png,77,78,55,197
../Imagens/UnetDataset/creme_dental\results_pos\53_predict_resized.png,71,45,68,221
../Imagens/UnetDataset/creme_dental\results_pos\54_predict_resized.png,60,25,85,295
../Imagens/UnetDataset/creme_dental\results_pos\55_predict_resized.png,79,53,78,251
../Imagens/UnetDataset/creme_dental\results_pos\56_predict_resized.png,58,34,84,286
../Imagens/UnetDataset/creme_dental\results_pos\57_predict_resized.png,62,65,71,216
../Imagens/UnetDataset/creme_dental\results_pos\58_predict_resized.png,55,40,80,232
../Imagens/UnetDataset/creme_dental\results_pos\59_predict_resized.png,71,64,65,211
../Imagens/UnetDataset/creme_dental\results_pos\5_predict_resized.png,67,73,70,186
../Imagens/UnetDataset/creme_dental\results_pos\60_predict_resized.png,66,40,83,243
../Imagens/UnetDataset/creme_dental\results_pos\61_predict_resized.png,75,56,68,192
../Imagens/UnetDataset/creme_dental\results_pos\62_predict_resized.png,64,70,84,233
../Imagens/UnetDataset/creme_dental\results_pos\63_predict_resized.png,73,81,66,203
../Imagens/UnetDataset/creme_dental\results_pos\64_predict_resized.png,77,48,73,231
../Imagens/UnetDataset/creme_dental\results_pos\65_predict_resized.png,82,71,69,212
../Imagens/UnetDataset/creme_dental\results_pos\66_predict_resized.png,75,57,77,209
../Imagens/UnetDataset/creme_dental\results_pos\67_predict_resized.png,61,70,79,200
../Imagens/UnetDataset/creme_dental\results_pos\68_predict_resized.png,71,71,78,201
../Imagens/UnetDataset/creme_dental\results_pos\69_predict_resized.png,68,39,79,254
../Imagens/UnetDataset/creme_dental\results_pos\6_predict_resized.png,78,77,51,167
../Imagens/UnetDataset/creme_dental\results_pos\70_predict_resized.png,77,45,76,244
../Imagens/UnetDataset/creme_dental\results_pos\71_predict_resized.png,51,15,85,279
../Imagens/UnetDataset/creme_dental\results_pos\72_predict_resized.png,70,43,77,259
../Imagens/UnetDataset/creme_dental\results_pos\73_predict_resized.png,86,47,66,229
../Imagens/UnetDataset/creme_dental\results_pos\74_predict_resized.png,67,16,73,253
../Imagens/UnetDataset/creme_dental\results_pos\75_predict_resized.png,82,25,63,238
../Imagens/UnetDataset/creme_dental\results_pos\76_predict_resized.png,68,40,60,214
../Imagens/UnetDataset/creme_dental\results_pos\77_predict_resized.png,76,27,58,213
../Imagens/UnetDataset/creme_dental\results_pos\78_predict_resized.png,91,34,70,212
../Imagens/UnetDataset/creme_dental\results_pos\79_predict_resized.png,62,41,87,240
../Imagens/UnetDataset/creme_dental\results_pos\7_predict_resized.png,79,53,54,178
../Imagens/UnetDataset/creme_dental\results_pos\80_predict_resized.png,91,56,65,215
../Imagens/UnetDataset/creme_dental\results_pos\81_predict_resized.png,84,64,54,173
../Imagens/UnetDataset/creme_dental\results_pos\82_predict_resized.png,87,73,54,176
../Imagens/UnetDataset/creme_dental\results_pos\83_predict_resized.png,74,69,53,175
../Imagens/UnetDataset/creme_dental\results_pos\84_predict_resized.png,79,67,63,213
../Imagens/UnetDataset/creme_dental\results_pos\85_predict_resized.png,88,80,54,184
../Imagens/UnetDataset/creme_dental\results_pos\86_predict_resized.png,92,88,51,170
../Imagens/UnetDataset/creme_dental\results_pos\87_predict_resized.png,57,47,102,239
../Imagens/UnetDataset/creme_dental\results_pos\88_predict_resized.png,49,71,89,202
../Imagens/UnetDataset/creme_dental\results_pos\89_predict_resized.png,60,45,91,201
../Imagens/UnetDataset/creme_dental\results_pos\8_predict_resized.png,86,69,56,185
../Imagens/UnetDataset/creme_dental\results_pos\90_predict_resized.png,74,49,64,208
../Imagens/UnetDataset/creme_dental\results_pos\91_predict_resized.png,81,30,70,222
../Imagens/UnetDataset/creme_dental\results_pos\92_predict_resized.png,77,47,60,198
../Imagens/UnetDataset/creme_dental\results_pos\93_predict_resized.png,54,67,83,211
../Imagens/UnetDataset/creme_dental\results_pos\94_predict_resized.png,70,63,87,216
../Imagens/UnetDataset/creme_dental\results_pos\95_predict_resized.png,65,59,84,212
../Imagens/UnetDataset/creme_dental\results_pos\96_predict_resized.png,70,24,72,241
../Imagens/UnetDataset/creme_dental\results_pos\97_predict_resized.png,131,256,49,13
../Imagens/UnetDataset/creme_dental\results_pos\98_predict_resized.png,67,39,71,230
../Imagens/UnetDataset/creme_dental\results_pos\99_predict_resized.png,81,32,72,249
../Imagens/UnetDataset/creme_dental\results_pos\9_predict_resized.png,157,110,54,58
