file,x,y,w,h
../Imagens/UnetDataset/chave\results_pos\422_predict_resized.png,85,108,47,82
../Imagens/UnetDataset/chave\results_pos\423_predict_resized.png,87,93,41,75
../Imagens/UnetDataset/chave\results_pos\424_predict_resized.png,91,129,38,70
../Imagens/UnetDataset/chave\results_pos\425_predict_resized.png,92,120,39,69
../Imagens/UnetDataset/chave\results_pos\426_predict_resized.png,67,128,78,108
../Imagens/UnetDataset/chave\results_pos\427_predict_resized.png,98,129,49,88
../Imagens/UnetDataset/chave\results_pos\428_predict_resized.png,54,137,51,92
../Imagens/UnetDataset/chave\results_pos\429_predict_resized.png,67,150,55,78
../Imagens/UnetDataset/chave\results_pos\42_predict_resized.png,76,85,53,91
../Imagens/UnetDataset/chave\results_pos\430_predict_resized.png,66,127,46,67
../Imagens/UnetDataset/chave\results_pos\431_predict_resized.png,83,117,48,71
../Imagens/UnetDataset/chave\results_pos\432_predict_resized.png,93,120,43,84
../Imagens/UnetDataset/chave\results_pos\433_predict_resized.png,79,94,50,96
../Imagens/UnetDataset/chave\results_pos\434_predict_resized.png,61,132,40,78
../Imagens/UnetDataset/chave\results_pos\435_predict_resized.png,83,102,56,114
../Imagens/UnetDataset/chave\results_pos\436_predict_resized.png,70,91,49,101
../Imagens/UnetDataset/chave\results_pos\437_predict_resized.png,69,122,46,93
../Imagens/UnetDataset/chave\results_pos\438_predict_resized.png,86,104,41,86
../Imagens/UnetDataset/chave\results_pos\439_predict_resized.png,99,107,33,67
../Imagens/UnetDataset/chave\results_pos\43_predict_resized.png,76,59,3,12
../Imagens/UnetDataset/chave\results_pos\440_predict_resized.png,83,99,37,76
../Imagens/UnetDataset/chave\results_pos\441_predict_resized.png,95,83,44,74
../Imagens/UnetDataset/chave\results_pos\442_predict_resized.png,94,123,39,48
../Imagens/UnetDataset/chave\results_pos\443_predict_resized.png,109,80,47,59
../Imagens/UnetDataset/chave\results_pos\444_predict_resized.png,74,108,77,42
../Imagens/UnetDataset/chave\results_pos\445_predict_resized.png,139,26,50,57
../Imagens/UnetDataset/chave\results_pos\446_predict_resized.png,66,69,84,76
../Imagens/UnetDataset/chave\results_pos\447_predict_resized.png,82,72,68,39
../Imagens/UnetDataset/chave\results_pos\448_predict_resized.png,104,182,49,37
../Imagens/UnetDataset/chave\results_pos\449_predict_resized.png,63,104,52,37
../Imagens/UnetDataset/chave\results_pos\44_predict_resized.png,84,121,42,71
../Imagens/UnetDataset/chave\results_pos\450_predict_resized.png,92,118,35,79
../Imagens/UnetDataset/chave\results_pos\451_predict_resized.png,88,117,42,88
../Imagens/UnetDataset/chave\results_pos\452_predict_resized.png,76,119,39,85
../Imagens/UnetDataset/chave\results_pos\453_predict_resized.png,69,184,4,11
../Imagens/UnetDataset/chave\results_pos\454_predict_resized.png,97,130,47,95
../Imagens/UnetDataset/chave\results_pos\455_predict_resized.png,74,94,59,117
../Imagens/UnetDataset/chave\results_pos\456_predict_resized.png,98,118,42,88
../Imagens/UnetDataset/chave\results_pos\457_predict_resized.png,96,187,1,6
../Imagens/UnetDataset/chave\results_pos\458_predict_resized.png,99,102,46,96
../Imagens/UnetDataset/chave\results_pos\459_predict_resized.png,97,114,37,73
../Imagens/UnetDataset/chave\results_pos\45_predict_resized.png,85,155,69,36
../Imagens/UnetDataset/chave\results_pos\460_predict_resized.png,88,113,34,66
../Imagens/UnetDataset/chave\results_pos\461_predict_resized.png,103,109,39,74
../Imagens/UnetDataset/chave\results_pos\462_predict_resized.png,107,115,54,102
../Imagens/UnetDataset/chave\results_pos\463_predict_resized.png,116,89,53,99
../Imagens/UnetDataset/chave\results_pos\464_predict_resized.png,105,108,42,81
../Imagens/UnetDataset/chave\results_pos\465_predict_resized.png,87,100,34,66
../Imagens/UnetDataset/chave\results_pos\466_predict_resized.png,104,109,37,74
../Imagens/UnetDataset/chave\results_pos\467_predict_resized.png,99,123,34,67
../Imagens/UnetDataset/chave\results_pos\468_predict_resized.png,72,109,59,117
../Imagens/UnetDataset/chave\results_pos\469_predict_resized.png,90,86,58,111
../Imagens/UnetDataset/chave\results_pos\46_predict_resized.png,85,131,62,32
../Imagens/UnetDataset/chave\results_pos\470_predict_resized.png,67,95,60,117
../Imagens/UnetDataset/chave\results_pos\471_predict_resized.png,70,64,52,106
../Imagens/UnetDataset/chave\results_pos\472_predict_resized.png,86,92,52,103
../Imagens/UnetDataset/chave\results_pos\473_predict_resized.png,86,120,73,115
../Imagens/UnetDataset/chave\results_pos\474_predict_resized.png,76,85,53,92
../Imagens/UnetDataset/chave\results_pos\475_predict_resized.png,83,36,60,111
../Imagens/UnetDataset/chave\results_pos\476_predict_resized.png,84,120,42,73
../Imagens/UnetDataset/chave\results_pos\477_predict_resized.png,86,155,68,36
../Imagens/UnetDataset/chave\results_pos\478_predict_resized.png,86,131,61,32
../Imagens/UnetDataset/chave\results_pos\479_predict_resized.png,86,145,67,35
../Imagens/UnetDataset/chave\results_pos\47_predict_resized.png,86,145,67,35
../Imagens/UnetDataset/chave\results_pos\480_predict_resized.png,96,126,53,60
../Imagens/UnetDataset/chave\results_pos\481_predict_resized.png,104,162,44,68
../Imagens/UnetDataset/chave\results_pos\482_predict_resized.png,109,138,43,66
../Imagens/UnetDataset/chave\results_pos\483_predict_resized.png,98,116,47,93
../Imagens/UnetDataset/chave\results_pos\484_predict_resized.png,116,83,41,143
../Imagens/UnetDataset/chave\results_pos\485_predict_resized.png,139,81,40,130
../Imagens/UnetDataset/chave\results_pos\486_predict_resized.png,77,113,59,115
../Imagens/UnetDataset/chave\results_pos\487_predict_resized.png,63,102,49,98
../Imagens/UnetDataset/chave\results_pos\488_predict_resized.png,106,129,56,107
../Imagens/UnetDataset/chave\results_pos\489_predict_resized.png,86,219,1,2
../Imagens/UnetDataset/chave\results_pos\48_predict_resized.png,95,125,51,60
../Imagens/UnetDataset/chave\results_pos\490_predict_resized.png,69,112,49,99
../Imagens/UnetDataset/chave\results_pos\491_predict_resized.png,70,124,59,115
../Imagens/UnetDataset/chave\results_pos\492_predict_resized.png,89,97,51,99
../Imagens/UnetDataset/chave\results_pos\493_predict_resized.png,77,72,57,113
../Imagens/UnetDataset/chave\results_pos\494_predict_resized.png,71,100,52,104
../Imagens/UnetDataset/chave\results_pos\495_predict_resized.png,89,125,47,80
../Imagens/UnetDataset/chave\results_pos\496_predict_resized.png,86,137,47,74
../Imagens/UnetDataset/chave\results_pos\497_predict_resized.png,94,118,48,75
../Imagens/UnetDataset/chave\results_pos\498_predict_resized.png,90,94,66,100
../Imagens/UnetDataset/chave\results_pos\499_predict_resized.png,92,123,45,87
../Imagens/UnetDataset/chave\results_pos\49_predict_resized.png,105,162,41,67
../Imagens/UnetDataset/chave\results_pos\4_predict_resized.png,70,91,49,100
../Imagens/UnetDataset/chave\results_pos\500_predict_resized.png,113,125,46,86
../Imagens/UnetDataset/chave\results_pos\501_predict_resized.png,77,116,36,68
../Imagens/UnetDataset/chave\results_pos\502_predict_resized.png,92,105,39,75
../Imagens/UnetDataset/chave\results_pos\503_predict_resized.png,83,119,39,73
../Imagens/UnetDataset/chave\results_pos\504_predict_resized.png,57,134,47,86
../Imagens/UnetDataset/chave\results_pos\505_predict_resized.png,81,114,52,89
../Imagens/UnetDataset/chave\results_pos\506_predict_resized.png,82,128,45,85
../Imagens/UnetDataset/chave\results_pos\507_predict_resized.png,82,131,52,96
../Imagens/UnetDataset/chave\results_pos\508_predict_resized.png,89,127,44,82
../Imagens/UnetDataset/chave\results_pos\509_predict_resized.png,92,134,52,93
../Imagens/UnetDataset/chave\results_pos\50_predict_resized.png,109,139,42,65
../Imagens/UnetDataset/chave\results_pos\510_predict_resized.png,89,102,43,78
../Imagens/UnetDataset/chave\results_pos\511_predict_resized.png,91,122,42,77
../Imagens/UnetDataset/chave\results_pos\512_predict_resized.png,84,122,43,81
../Imagens/UnetDataset/chave\results_pos\513_predict_resized.png,116,155,47,68
../Imagens/UnetDataset/chave\results_pos\514_predict_resized.png,116,166,48,74
../Imagens/UnetDataset/chave\results_pos\515_predict_resized.png,110,169,44,63
../Imagens/UnetDataset/chave\results_pos\516_predict_resized.png,84,134,28,13
../Imagens/UnetDataset/chave\results_pos\517_predict_resized.png,79,89,75,87
../Imagens/UnetDataset/chave\results_pos\518_predict_resized.png,56,155,3,2
../Imagens/UnetDataset/chave\results_pos\519_predict_resized.png,65,142,64,36
../Imagens/UnetDataset/chave\results_pos\51_predict_resized.png,96,141,6,7
../Imagens/UnetDataset/chave\results_pos\520_predict_resized.png,63,109,62,34
../Imagens/UnetDataset/chave\results_pos\521_predict_resized.png,76,73,65,39
../Imagens/UnetDataset/chave\results_pos\522_predict_resized.png,79,130,41,76
../Imagens/UnetDataset/chave\results_pos\523_predict_resized.png,97,115,31,60
../Imagens/UnetDataset/chave\results_pos\524_predict_resized.png,79,105,46,86
../Imagens/UnetDataset/chave\results_pos\525_predict_resized.png,55,98,57,111
../Imagens/UnetDataset/chave\results_pos\526_predict_resized.png,85,123,45,87
../Imagens/UnetDataset/chave\results_pos\527_predict_resized.png,98,109,49,96
../Imagens/UnetDataset/chave\results_pos\528_predict_resized.png,74,92,50,87
../Imagens/UnetDataset/chave\results_pos\529_predict_resized.png,75,106,48,87
../Imagens/UnetDataset/chave\results_pos\52_predict_resized.png,113,80,46,145
../Imagens/UnetDataset/chave\results_pos\530_predict_resized.png,86,108,46,82
../Imagens/UnetDataset/chave\results_pos\531_predict_resized.png,87,93,41,75
../Imagens/UnetDataset/chave\results_pos\532_predict_resized.png,91,129,39,70
../Imagens/UnetDataset/chave\results_pos\533_predict_resized.png,92,120,39,70
../Imagens/UnetDataset/chave\results_pos\534_predict_resized.png,68,128,77,108
../Imagens/UnetDataset/chave\results_pos\535_predict_resized.png,99,129,48,89
../Imagens/UnetDataset/chave\results_pos\536_predict_resized.png,54,137,51,92
../Imagens/UnetDataset/chave\results_pos\537_predict_resized.png,67,150,55,78
../Imagens/UnetDataset/chave\results_pos\538_predict_resized.png,66,127,47,67
../Imagens/UnetDataset/chave\results_pos\539_predict_resized.png,84,117,48,71
../Imagens/UnetDataset/chave\results_pos\53_predict_resized.png,137,70,43,143
../Imagens/UnetDataset/chave\results_pos\54_predict_resized.png,79,113,58,115
../Imagens/UnetDataset/chave\results_pos\55_predict_resized.png,64,102,48,98
../Imagens/UnetDataset/chave\results_pos\56_predict_resized.png,110,129,52,107
../Imagens/UnetDataset/chave\results_pos\57_predict_resized.png,50,96,66,135
../Imagens/UnetDataset/chave\results_pos\58_predict_resized.png,69,112,48,99
../Imagens/UnetDataset/chave\results_pos\59_predict_resized.png,70,124,57,115
../Imagens/UnetDataset/chave\results_pos\5_predict_resized.png,69,122,46,92
../Imagens/UnetDataset/chave\results_pos\60_predict_resized.png,89,97,51,99
../Imagens/UnetDataset/chave\results_pos\61_predict_resized.png,77,71,57,114
../Imagens/UnetDataset/chave\results_pos\62_predict_resized.png,71,100,51,104
../Imagens/UnetDataset/chave\results_pos\63_predict_resized.png,89,126,47,79
../Imagens/UnetDataset/chave\results_pos\64_predict_resized.png,87,138,46,74
../Imagens/UnetDataset/chave\results_pos\65_predict_resized.png,94,119,48,74
../Imagens/UnetDataset/chave\results_pos\66_predict_resized.png,91,93,65,101
../Imagens/UnetDataset/chave\results_pos\67_predict_resized.png,92,122,47,88
../Imagens/UnetDataset/chave\results_pos\68_predict_resized.png,114,123,46,88
../Imagens/UnetDataset/chave\results_pos\69_predict_resized.png,77,116,36,68
../Imagens/UnetDataset/chave\results_pos\6_predict_resized.png,86,104,42,86
../Imagens/UnetDataset/chave\results_pos\70_predict_resized.png,91,105,40,75
../Imagens/UnetDataset/chave\results_pos\71_predict_resized.png,82,117,40,75
../Imagens/UnetDataset/chave\results_pos\72_predict_resized.png,56,135,48,85
../Imagens/UnetDataset/chave\results_pos\73_predict_resized.png,81,114,52,89
../Imagens/UnetDataset/chave\results_pos\74_predict_resized.png,79,145,2,5
../Imagens/UnetDataset/chave\results_pos\75_predict_resized.png,82,131,53,96
../Imagens/UnetDataset/chave\results_pos\76_predict_resized.png,89,127,44,82
../Imagens/UnetDataset/chave\results_pos\77_predict_resized.png,92,134,52,93
../Imagens/UnetDataset/chave\results_pos\78_predict_resized.png,82,102,50,78
../Imagens/UnetDataset/chave\results_pos\79_predict_resized.png,82,149,9,40
../Imagens/UnetDataset/chave\results_pos\7_predict_resized.png,98,107,34,68
../Imagens/UnetDataset/chave\results_pos\80_predict_resized.png,76,182,7,18
../Imagens/UnetDataset/chave\results_pos\81_predict_resized.png,116,154,47,69
../Imagens/UnetDataset/chave\results_pos\82_predict_resized.png,116,166,48,74
../Imagens/UnetDataset/chave\results_pos\83_predict_resized.png,110,169,43,63
../Imagens/UnetDataset/chave\results_pos\84_predict_resized.png,110,140,2,4
../Imagens/UnetDataset/chave\results_pos\85_predict_resized.png,81,94,75,81
../Imagens/UnetDataset/chave\results_pos\86_predict_resized.png,56,91,107,70
../Imagens/UnetDataset/chave\results_pos\87_predict_resized.png,65,142,64,37
../Imagens/UnetDataset/chave\results_pos\88_predict_resized.png,64,109,61,34
../Imagens/UnetDataset/chave\results_pos\89_predict_resized.png,77,73,64,39
../Imagens/UnetDataset/chave\results_pos\8_predict_resized.png,83,99,37,76
../Imagens/UnetDataset/chave\results_pos\90_predict_resized.png,80,129,40,77
../Imagens/UnetDataset/chave\results_pos\91_predict_resized.png,97,114,31,59
../Imagens/UnetDataset/chave\results_pos\92_predict_resized.png,79,104,46,87
../Imagens/UnetDataset/chave\results_pos\93_predict_resized.png,55,98,57,110
../Imagens/UnetDataset/chave\results_pos\94_predict_resized.png,85,123,44,87
../Imagens/UnetDataset/chave\results_pos\95_predict_resized.png,98,109,49,96
../Imagens/UnetDataset/chave\results_pos\96_predict_resized.png,74,92,49,87
../Imagens/UnetDataset/chave\results_pos\97_predict_resized.png,75,105,48,88
../Imagens/UnetDataset/chave\results_pos\98_predict_resized.png,86,108,46,82
../Imagens/UnetDataset/chave\results_pos\99_predict_resized.png,88,94,40,74
../Imagens/UnetDataset/chave\results_pos\9_predict_resized.png,95,84,44,73
