file,x,y,w,h
../Imagens/UnetDataset/caneca\results_pos\414_predict_resized.png,26,23,180,224
../Imagens/UnetDataset/caneca\results_pos\415_predict_resized.png,45,78,154,170
../Imagens/UnetDataset/caneca\results_pos\416_predict_resized.png,35,75,145,166
../Imagens/UnetDataset/caneca\results_pos\417_predict_resized.png,20,90,180,162
../Imagens/UnetDataset/caneca\results_pos\418_predict_resized.png,40,97,151,129
../Imagens/UnetDataset/caneca\results_pos\419_predict_resized.png,24,91,169,150
../Imagens/UnetDataset/caneca\results_pos\41_predict_resized.png,37,129,150,147
../Imagens/UnetDataset/caneca\results_pos\420_predict_resized.png,15,46,161,200
../Imagens/UnetDataset/caneca\results_pos\421_predict_resized.png,43,95,16,20
../Imagens/UnetDataset/caneca\results_pos\422_predict_resized.png,46,81,151,166
../Imagens/UnetDataset/caneca\results_pos\423_predict_resized.png,54,79,145,158
../Imagens/UnetDataset/caneca\results_pos\424_predict_resized.png,24,92,135,144
../Imagens/UnetDataset/caneca\results_pos\425_predict_resized.png,46,75,148,160
../Imagens/UnetDataset/caneca\results_pos\426_predict_resized.png,18,99,165,175
../Imagens/UnetDataset/caneca\results_pos\427_predict_resized.png,32,133,128,134
../Imagens/UnetDataset/caneca\results_pos\428_predict_resized.png,24,93,164,175
../Imagens/UnetDataset/caneca\results_pos\429_predict_resized.png,39,96,125,153
../Imagens/UnetDataset/caneca\results_pos\42_predict_resized.png,22,73,171,168
../Imagens/UnetDataset/caneca\results_pos\430_predict_resized.png,22,86,135,164
../Imagens/UnetDataset/caneca\results_pos\431_predict_resized.png,36,119,131,133
../Imagens/UnetDataset/caneca\results_pos\432_predict_resized.png,43,51,149,185
../Imagens/UnetDataset/caneca\results_pos\433_predict_resized.png,38,66,142,183
../Imagens/UnetDataset/caneca\results_pos\434_predict_resized.png,42,65,135,176
../Imagens/UnetDataset/caneca\results_pos\435_predict_resized.png,46,115,122,140
../Imagens/UnetDataset/caneca\results_pos\436_predict_resized.png,50,129,112,126
../Imagens/UnetDataset/caneca\results_pos\437_predict_resized.png,46,119,110,124
../Imagens/UnetDataset/caneca\results_pos\438_predict_resized.png,41,71,136,162
../Imagens/UnetDataset/caneca\results_pos\439_predict_resized.png,48,95,121,148
../Imagens/UnetDataset/caneca\results_pos\43_predict_resized.png,158,222,7,19
../Imagens/UnetDataset/caneca\results_pos\440_predict_resized.png,42,77,129,157
../Imagens/UnetDataset/caneca\results_pos\441_predict_resized.png,45,65,133,175
../Imagens/UnetDataset/caneca\results_pos\442_predict_resized.png,34,59,131,169
../Imagens/UnetDataset/caneca\results_pos\443_predict_resized.png,42,69,125,159
../Imagens/UnetDataset/caneca\results_pos\444_predict_resized.png,28,73,142,157
../Imagens/UnetDataset/caneca\results_pos\445_predict_resized.png,43,91,138,150
../Imagens/UnetDataset/caneca\results_pos\446_predict_resized.png,40,57,148,160
../Imagens/UnetDataset/caneca\results_pos\447_predict_resized.png,25,59,147,177
../Imagens/UnetDataset/caneca\results_pos\448_predict_resized.png,18,38,126,169
../Imagens/UnetDataset/caneca\results_pos\449_predict_resized.png,47,55,141,171
../Imagens/UnetDataset/caneca\results_pos\44_predict_resized.png,22,63,160,180
../Imagens/UnetDataset/caneca\results_pos\450_predict_resized.png,26,46,159,205
../Imagens/UnetDataset/caneca\results_pos\451_predict_resized.png,60,219,15,30
../Imagens/UnetDataset/caneca\results_pos\452_predict_resized.png,28,28,159,212
../Imagens/UnetDataset/caneca\results_pos\453_predict_resized.png,199,135,18,74
../Imagens/UnetDataset/caneca\results_pos\454_predict_resized.png,200,128,21,73
../Imagens/UnetDataset/caneca\results_pos\455_predict_resized.png,191,123,21,67
../Imagens/UnetDataset/caneca\results_pos\456_predict_resized.png,35,59,138,236
../Imagens/UnetDataset/caneca\results_pos\457_predict_resized.png,17,168,16,10
../Imagens/UnetDataset/caneca\results_pos\458_predict_resized.png,47,176,1,1
../Imagens/UnetDataset/caneca\results_pos\459_predict_resized.png,52,88,126,150
../Imagens/UnetDataset/caneca\results_pos\45_predict_resized.png,53,83,148,153
../Imagens/UnetDataset/caneca\results_pos\460_predict_resized.png,46,87,142,168
../Imagens/UnetDataset/caneca\results_pos\461_predict_resized.png,39,65,140,174
../Imagens/UnetDataset/caneca\results_pos\462_predict_resized.png,23,114,129,151
../Imagens/UnetDataset/caneca\results_pos\463_predict_resized.png,27,107,137,157
../Imagens/UnetDataset/caneca\results_pos\464_predict_resized.png,34,109,134,154
../Imagens/UnetDataset/caneca\results_pos\465_predict_resized.png,36,60,135,156
../Imagens/UnetDataset/caneca\results_pos\466_predict_resized.png,38,78,129,151
../Imagens/UnetDataset/caneca\results_pos\467_predict_resized.png,34,85,141,159
../Imagens/UnetDataset/caneca\results_pos\468_predict_resized.png,37,105,159,151
../Imagens/UnetDataset/caneca\results_pos\469_predict_resized.png,44,85,147,156
../Imagens/UnetDataset/caneca\results_pos\46_predict_resized.png,15,60,159,164
../Imagens/UnetDataset/caneca\results_pos\470_predict_resized.png,36,100,157,165
../Imagens/UnetDataset/caneca\results_pos\471_predict_resized.png,44,143,144,145
../Imagens/UnetDataset/caneca\results_pos\472_predict_resized.png,56,129,150,148
../Imagens/UnetDataset/caneca\results_pos\473_predict_resized.png,37,129,150,147
../Imagens/UnetDataset/caneca\results_pos\474_predict_resized.png,143,236,5,3
../Imagens/UnetDataset/caneca\results_pos\475_predict_resized.png,157,227,9,15
../Imagens/UnetDataset/caneca\results_pos\476_predict_resized.png,148,219,9,17
../Imagens/UnetDataset/caneca\results_pos\477_predict_resized.png,52,83,149,153
../Imagens/UnetDataset/caneca\results_pos\478_predict_resized.png,15,59,159,165
../Imagens/UnetDataset/caneca\results_pos\479_predict_resized.png,25,71,164,164
../Imagens/UnetDataset/caneca\results_pos\47_predict_resized.png,26,71,163,164
../Imagens/UnetDataset/caneca\results_pos\480_predict_resized.png,24,88,157,163
../Imagens/UnetDataset/caneca\results_pos\481_predict_resized.png,24,96,153,148
../Imagens/UnetDataset/caneca\results_pos\482_predict_resized.png,60,117,137,132
../Imagens/UnetDataset/caneca\results_pos\483_predict_resized.png,49,57,133,134
../Imagens/UnetDataset/caneca\results_pos\484_predict_resized.png,39,48,131,132
../Imagens/UnetDataset/caneca\results_pos\485_predict_resized.png,43,58,136,135
../Imagens/UnetDataset/caneca\results_pos\486_predict_resized.png,35,45,185,210
../Imagens/UnetDataset/caneca\results_pos\487_predict_resized.png,29,53,198,197
../Imagens/UnetDataset/caneca\results_pos\488_predict_resized.png,40,57,159,225
../Imagens/UnetDataset/caneca\results_pos\489_predict_resized.png,35,51,191,210
../Imagens/UnetDataset/caneca\results_pos\48_predict_resized.png,24,88,157,162
../Imagens/UnetDataset/caneca\results_pos\490_predict_resized.png,41,123,148,157
../Imagens/UnetDataset/caneca\results_pos\491_predict_resized.png,20,70,201,202
../Imagens/UnetDataset/caneca\results_pos\492_predict_resized.png,40,34,158,184
../Imagens/UnetDataset/caneca\results_pos\493_predict_resized.png,50,60,134,207
../Imagens/UnetDataset/caneca\results_pos\494_predict_resized.png,66,89,3,4
../Imagens/UnetDataset/caneca\results_pos\495_predict_resized.png,45,105,134,139
../Imagens/UnetDataset/caneca\results_pos\496_predict_resized.png,39,88,142,145
../Imagens/UnetDataset/caneca\results_pos\497_predict_resized.png,44,97,142,149
../Imagens/UnetDataset/caneca\results_pos\498_predict_resized.png,28,105,161,151
../Imagens/UnetDataset/caneca\results_pos\499_predict_resized.png,38,129,138,134
../Imagens/UnetDataset/caneca\results_pos\49_predict_resized.png,24,95,153,149
../Imagens/UnetDataset/caneca\results_pos\4_predict_resized.png,50,129,112,126
../Imagens/UnetDataset/caneca\results_pos\500_predict_resized.png,57,120,155,163
../Imagens/UnetDataset/caneca\results_pos\501_predict_resized.png,39,85,140,139
../Imagens/UnetDataset/caneca\results_pos\502_predict_resized.png,30,111,132,130
../Imagens/UnetDataset/caneca\results_pos\503_predict_resized.png,38,81,135,140
../Imagens/UnetDataset/caneca\results_pos\504_predict_resized.png,40,25,162,179
../Imagens/UnetDataset/caneca\results_pos\505_predict_resized.png,52,66,157,163
../Imagens/UnetDataset/caneca\results_pos\506_predict_resized.png,48,55,155,164
../Imagens/UnetDataset/caneca\results_pos\507_predict_resized.png,45,129,147,155
../Imagens/UnetDataset/caneca\results_pos\508_predict_resized.png,45,139,129,133
../Imagens/UnetDataset/caneca\results_pos\509_predict_resized.png,36,89,142,150
../Imagens/UnetDataset/caneca\results_pos\50_predict_resized.png,61,117,136,132
../Imagens/UnetDataset/caneca\results_pos\510_predict_resized.png,32,77,155,148
../Imagens/UnetDataset/caneca\results_pos\511_predict_resized.png,39,119,117,109
../Imagens/UnetDataset/caneca\results_pos\512_predict_resized.png,44,98,139,133
../Imagens/UnetDataset/caneca\results_pos\513_predict_resized.png,38,83,135,130
../Imagens/UnetDataset/caneca\results_pos\514_predict_resized.png,12,65,139,153
../Imagens/UnetDataset/caneca\results_pos\515_predict_resized.png,40,67,147,160
../Imagens/UnetDataset/caneca\results_pos\516_predict_resized.png,26,118,4,24
../Imagens/UnetDataset/caneca\results_pos\517_predict_resized.png,35,118,145,152
../Imagens/UnetDataset/caneca\results_pos\518_predict_resized.png,17,121,2,8
../Imagens/UnetDataset/caneca\results_pos\519_predict_resized.png,26,57,142,130
../Imagens/UnetDataset/caneca\results_pos\51_predict_resized.png,49,57,132,134
../Imagens/UnetDataset/caneca\results_pos\520_predict_resized.png,34,55,149,140
../Imagens/UnetDataset/caneca\results_pos\521_predict_resized.png,45,38,147,140
../Imagens/UnetDataset/caneca\results_pos\522_predict_resized.png,27,23,179,222
../Imagens/UnetDataset/caneca\results_pos\523_predict_resized.png,45,78,155,171
../Imagens/UnetDataset/caneca\results_pos\524_predict_resized.png,35,75,145,166
../Imagens/UnetDataset/caneca\results_pos\525_predict_resized.png,20,90,181,162
../Imagens/UnetDataset/caneca\results_pos\526_predict_resized.png,40,97,152,129
../Imagens/UnetDataset/caneca\results_pos\527_predict_resized.png,25,92,168,149
../Imagens/UnetDataset/caneca\results_pos\528_predict_resized.png,15,46,161,199
../Imagens/UnetDataset/caneca\results_pos\529_predict_resized.png,42,95,18,22
../Imagens/UnetDataset/caneca\results_pos\52_predict_resized.png,39,49,130,131
../Imagens/UnetDataset/caneca\results_pos\530_predict_resized.png,204,237,3,6
../Imagens/UnetDataset/caneca\results_pos\531_predict_resized.png,54,79,145,158
../Imagens/UnetDataset/caneca\results_pos\532_predict_resized.png,24,93,135,143
../Imagens/UnetDataset/caneca\results_pos\533_predict_resized.png,46,75,148,160
../Imagens/UnetDataset/caneca\results_pos\534_predict_resized.png,18,99,165,176
../Imagens/UnetDataset/caneca\results_pos\535_predict_resized.png,32,133,128,134
../Imagens/UnetDataset/caneca\results_pos\536_predict_resized.png,24,94,164,174
../Imagens/UnetDataset/caneca\results_pos\537_predict_resized.png,39,95,125,154
../Imagens/UnetDataset/caneca\results_pos\538_predict_resized.png,22,87,136,163
../Imagens/UnetDataset/caneca\results_pos\539_predict_resized.png,36,119,132,133
../Imagens/UnetDataset/caneca\results_pos\53_predict_resized.png,43,58,136,135
../Imagens/UnetDataset/caneca\results_pos\54_predict_resized.png,74,107,9,8
../Imagens/UnetDataset/caneca\results_pos\55_predict_resized.png,31,53,196,196
../Imagens/UnetDataset/caneca\results_pos\56_predict_resized.png,41,57,157,224
../Imagens/UnetDataset/caneca\results_pos\57_predict_resized.png,36,52,190,209
../Imagens/UnetDataset/caneca\results_pos\58_predict_resized.png,41,123,148,157
../Imagens/UnetDataset/caneca\results_pos\59_predict_resized.png,35,70,185,202
../Imagens/UnetDataset/caneca\results_pos\5_predict_resized.png,46,119,110,124
../Imagens/UnetDataset/caneca\results_pos\60_predict_resized.png,47,38,151,184
../Imagens/UnetDataset/caneca\results_pos\61_predict_resized.png,175,163,6,12
../Imagens/UnetDataset/caneca\results_pos\62_predict_resized.png,134,90,85,169
../Imagens/UnetDataset/caneca\results_pos\63_predict_resized.png,44,104,135,140
../Imagens/UnetDataset/caneca\results_pos\64_predict_resized.png,39,88,142,146
../Imagens/UnetDataset/caneca\results_pos\65_predict_resized.png,43,97,142,149
../Imagens/UnetDataset/caneca\results_pos\66_predict_resized.png,29,104,160,152
../Imagens/UnetDataset/caneca\results_pos\67_predict_resized.png,38,128,138,134
../Imagens/UnetDataset/caneca\results_pos\68_predict_resized.png,57,129,155,154
../Imagens/UnetDataset/caneca\results_pos\69_predict_resized.png,40,84,139,141
../Imagens/UnetDataset/caneca\results_pos\6_predict_resized.png,41,70,136,163
../Imagens/UnetDataset/caneca\results_pos\70_predict_resized.png,30,110,132,132
../Imagens/UnetDataset/caneca\results_pos\71_predict_resized.png,40,81,133,139
../Imagens/UnetDataset/caneca\results_pos\72_predict_resized.png,40,25,162,179
../Imagens/UnetDataset/caneca\results_pos\73_predict_resized.png,52,66,156,163
../Imagens/UnetDataset/caneca\results_pos\74_predict_resized.png,48,55,155,164
../Imagens/UnetDataset/caneca\results_pos\75_predict_resized.png,45,128,147,156
../Imagens/UnetDataset/caneca\results_pos\76_predict_resized.png,45,139,130,133
../Imagens/UnetDataset/caneca\results_pos\77_predict_resized.png,36,89,142,150
../Imagens/UnetDataset/caneca\results_pos\78_predict_resized.png,32,77,155,175
../Imagens/UnetDataset/caneca\results_pos\79_predict_resized.png,39,119,117,109
../Imagens/UnetDataset/caneca\results_pos\7_predict_resized.png,48,81,121,162
../Imagens/UnetDataset/caneca\results_pos\80_predict_resized.png,44,98,139,133
../Imagens/UnetDataset/caneca\results_pos\81_predict_resized.png,38,83,138,130
../Imagens/UnetDataset/caneca\results_pos\82_predict_resized.png,12,65,139,153
../Imagens/UnetDataset/caneca\results_pos\83_predict_resized.png,40,67,148,160
../Imagens/UnetDataset/caneca\results_pos\84_predict_resized.png,37,104,143,152
../Imagens/UnetDataset/caneca\results_pos\85_predict_resized.png,35,118,145,152
../Imagens/UnetDataset/caneca\results_pos\86_predict_resized.png,29,62,161,182
../Imagens/UnetDataset/caneca\results_pos\87_predict_resized.png,26,32,170,155
../Imagens/UnetDataset/caneca\results_pos\88_predict_resized.png,34,55,149,139
../Imagens/UnetDataset/caneca\results_pos\89_predict_resized.png,45,38,146,140
../Imagens/UnetDataset/caneca\results_pos\8_predict_resized.png,42,74,129,159
../Imagens/UnetDataset/caneca\results_pos\90_predict_resized.png,26,23,180,222
../Imagens/UnetDataset/caneca\results_pos\91_predict_resized.png,46,79,153,172
../Imagens/UnetDataset/caneca\results_pos\92_predict_resized.png,36,75,143,166
../Imagens/UnetDataset/caneca\results_pos\93_predict_resized.png,20,90,180,162
../Imagens/UnetDataset/caneca\results_pos\94_predict_resized.png,41,97,138,129
../Imagens/UnetDataset/caneca\results_pos\95_predict_resized.png,25,92,167,149
../Imagens/UnetDataset/caneca\results_pos\96_predict_resized.png,15,46,171,200
../Imagens/UnetDataset/caneca\results_pos\97_predict_resized.png,132,244,2,1
../Imagens/UnetDataset/caneca\results_pos\98_predict_resized.png,46,81,162,167
../Imagens/UnetDataset/caneca\results_pos\99_predict_resized.png,54,79,144,158
../Imagens/UnetDataset/caneca\results_pos\9_predict_resized.png,45,65,134,175
