FOLDER,NAME_FILE,CLASS,DATE,OBJECT,BACKGROUND,DAYTIME,INSIDE,FILTER
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_chair_2.jpg,caneta,2020_11_15,1,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_chair_3.jpg,caneta,2020_11_15,1,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_inside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_chair_1.jpg,caneta,2020_11_15,1,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_chair_2.jpg,caneta,2020_11_15,1,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_chair_3.jpg,caneta,2020_11_15,1,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_day_outside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_chair_1.jpg,caneta,2020_11_15,1,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_chair_2.jpg,caneta,2020_11_15,1,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_chair_3.jpg,caneta,2020_11_15,1,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_inside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_chair_1.jpg,caneta,2020_11_15,1,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_chair_2.jpg,caneta,2020_11_15,1,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_chair_3.jpg,caneta,2020_11_15,1,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_1_night_outside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_chair_1.jpg,caneta,2020_11_15,2,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_chair_2.jpg,caneta,2020_11_15,2,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_chair_3.jpg,caneta,2020_11_15,2,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_inside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_chair_1.jpg,caneta,2020_11_15,2,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_chair_2.jpg,caneta,2020_11_15,2,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_chair_3.jpg,caneta,2020_11_15,2,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_day_outside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_chair_1.jpg,caneta,2020_11_15,2,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_chair_2.jpg,caneta,2020_11_15,2,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_chair_3.jpg,caneta,2020_11_15,2,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_inside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_chair_1.jpg,caneta,2020_11_15,2,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_chair_2.jpg,caneta,2020_11_15,2,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_chair_3.jpg,caneta,2020_11_15,2,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_2_night_outside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_chair_1.jpg,caneta,2020_11_15,3,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_chair_2.jpg,caneta,2020_11_15,3,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_chair_3.jpg,caneta,2020_11_15,3,chair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_inside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,1,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_chair_1.jpg,caneta,2020_11_15,3,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_chair_2.jpg,caneta,2020_11_15,3,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_chair_3.jpg,caneta,2020_11_15,3,chair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_day_outside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,1,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_chair_1.jpg,caneta,2020_11_15,3,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_chair_2.jpg,caneta,2020_11_15,3,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_chair_3.jpg,caneta,2020_11_15,3,chair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_inside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,0,1,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_chair_1.jpg,caneta,2020_11_15,3,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_chair_2.jpg,caneta,2020_11_15,3,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_chair_3.jpg,caneta,2020_11_15,3,chair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,meanFilter_caneta_3_night_outside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,0,0,meanFilter
NormalizedDataset/caneta,original_caneta_1_day_inside_chair_1.jpg,caneta,2020_11_15,1,chair,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_chair_2.jpg,caneta,2020_11_15,1,chair,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_chair_3.jpg,caneta,2020_11_15,1,chair,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_inside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_1_day_outside_chair_1.jpg,caneta,2020_11_15,1,chair,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_chair_2.jpg,caneta,2020_11_15,1,chair,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_chair_3.jpg,caneta,2020_11_15,1,chair,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_1_day_outside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_1_night_inside_chair_1.jpg,caneta,2020_11_15,1,chair,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_chair_2.jpg,caneta,2020_11_15,1,chair,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_chair_3.jpg,caneta,2020_11_15,1,chair,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_inside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_1_night_outside_chair_1.jpg,caneta,2020_11_15,1,chair,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_chair_2.jpg,caneta,2020_11_15,1,chair,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_chair_3.jpg,caneta,2020_11_15,1,chair,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_pinkChair_1.jpg,caneta,2020_11_15,1,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_pinkChair_2.jpg,caneta,2020_11_15,1,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_pinkChair_3.jpg,caneta,2020_11_15,1,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_plasticBag_1.jpg,caneta,2020_11_15,1,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_plasticBag_2.jpg,caneta,2020_11_15,1,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_1_night_outside_plasticBag_3.jpg,caneta,2020_11_15,1,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_2_day_inside_chair_1.jpg,caneta,2020_11_15,2,chair,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_chair_2.jpg,caneta,2020_11_15,2,chair,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_chair_3.jpg,caneta,2020_11_15,2,chair,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_inside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_2_day_outside_chair_1.jpg,caneta,2020_11_15,2,chair,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_chair_2.jpg,caneta,2020_11_15,2,chair,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_chair_3.jpg,caneta,2020_11_15,2,chair,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_2_day_outside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_2_night_inside_chair_1.jpg,caneta,2020_11_15,2,chair,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_chair_2.jpg,caneta,2020_11_15,2,chair,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_chair_3.jpg,caneta,2020_11_15,2,chair,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_inside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_2_night_outside_chair_1.jpg,caneta,2020_11_15,2,chair,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_chair_2.jpg,caneta,2020_11_15,2,chair,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_chair_3.jpg,caneta,2020_11_15,2,chair,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_pinkChair_1.jpg,caneta,2020_11_15,2,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_pinkChair_2.jpg,caneta,2020_11_15,2,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_pinkChair_3.jpg,caneta,2020_11_15,2,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_plasticBag_1.jpg,caneta,2020_11_15,2,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_plasticBag_2.jpg,caneta,2020_11_15,2,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_2_night_outside_plasticBag_3.jpg,caneta,2020_11_15,2,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_3_day_inside_chair_1.jpg,caneta,2020_11_15,3,chair,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_chair_2.jpg,caneta,2020_11_15,3,chair,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_chair_3.jpg,caneta,2020_11_15,3,chair,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_inside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,1,1,original
NormalizedDataset/caneta,original_caneta_3_day_outside_chair_1.jpg,caneta,2020_11_15,3,chair,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_chair_2.jpg,caneta,2020_11_15,3,chair,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_chair_3.jpg,caneta,2020_11_15,3,chair,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_3_day_outside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,1,0,original
NormalizedDataset/caneta,original_caneta_3_night_inside_chair_1.jpg,caneta,2020_11_15,3,chair,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_chair_2.jpg,caneta,2020_11_15,3,chair,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_chair_3.jpg,caneta,2020_11_15,3,chair,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_inside_plasticBag_3.jpg,caneta,2020_11_15,3,plasticBag,0,1,original
NormalizedDataset/caneta,original_caneta_3_night_outside_chair_1.jpg,caneta,2020_11_15,3,chair,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_chair_2.jpg,caneta,2020_11_15,3,chair,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_chair_3.jpg,caneta,2020_11_15,3,chair,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_pinkChair_1.jpg,caneta,2020_11_15,3,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_pinkChair_2.jpg,caneta,2020_11_15,3,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_pinkChair_3.jpg,caneta,2020_11_15,3,pinkChair,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_plasticBag_1.jpg,caneta,2020_11_15,3,plasticBag,0,0,original
NormalizedDataset/caneta,original_caneta_3_night_outside_plasticBag_2.jpg,caneta,2020_11_15,3,plasticBag,0,0,original
